Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
13,Jack Henry,Geelong,Key Defender,20251304,1,13.3,8.14,122,89,0.03,0,82,14,4,18,83.3,115,0,9,7,9,7,10,0,0,6,2,1,0,0,0,0,0,5,8,0
13,Zach Guthrie,Geelong,Gen. Defender,20251304,0,11.4,8.34,87,64,0.01,0,81,13,3,16,62.5,423,0,5,2,5,2,5,0,0,4,1,1,0,0,0,0,2,2,8,0
13,Lawson Humphries,Geelong,Gen. Defender,20251304,0,11.0,10.47,87,74,0.01,0,85,12,3,15,80.0,244,2,4,3,3,2,5,0,1,6,3,1,1,1,0,0,2,2,9,0
13,Brad Close,Geelong,Gen. Forward,20251304,0,9.6,8.34,93,86,0.02,0,91,10,7,17,58.8,411,5,8,4,7,3,2,0,0,5,0,1,3,1,1,1,4,5,20,0
13,Rhys Stanley,Geelong,Ruck,20251304,0,9.0,9.2,74,67,0.01,0,80,6,4,10,30.0,113,2,8,5,2,1,2,78,4,1,1,0,0,0,0,0,4,1,5,42
13,Gryan Miers,Geelong,Gen. Forward,20251304,3,8.9,11.12,110,108,0.22,0,85,21,5,26,69.2,460,3,4,2,4,2,2,0,1,5,0,0,1,1,0,0,6,3,10,0
13,Shaun Mannagh,Geelong,Gen. Forward,20251304,0,7.4,13.06,91,99,0.04,0,86,17,6,23,52.2,385,7,9,6,3,3,1,0,6,6,0,0,1,0,1,0,6,5,16,0
13,Tom Stewart,Geelong,Gen. Defender,20251304,0,6.2,10.29,111,110,0.07,0,85,21,2,23,82.6,540,1,5,3,4,2,8,0,1,14,5,1,0,0,0,0,2,0,4,0
13,Mark Blicavs,Geelong,Ruck,20251304,0,6.2,10.78,72,91,0.06,0,77,7,13,20,70.0,172,3,8,3,4,2,3,11,5,5,1,2,0,0,0,1,5,4,15,13
13,Patrick Dangerfield,Geelong,Gen. Forward,20251304,0,5.5,12.17,46,22,0.0,0,74,1,6,7,100.0,33,1,3,2,3,2,0,6,0,1,0,0,0,0,0,1,5,3,9,0
13,Sam De Koning,Geelong,Key Defender,20251304,0,5.0,10.4,61,45,0.01,0,86,7,6,13,69.2,171,2,5,5,5,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0
13,Oliver Dempsey,Geelong,Midfielder,20251304,0,3.8,11.37,66,60,0.01,0,91,6,8,14,64.3,181,2,4,1,4,1,1,0,0,1,0,1,1,1,0,1,2,4,10,0
13,Mitch Duncan,Geelong,Gen. Defender,20251304,0,3.8,3.61,57,70,0.01,0,44,11,6,17,64.7,387,2,1,1,0,0,1,0,0,7,0,0,0,0,0,0,2,1,5,0
13,Connor O'Sullivan,Geelong,Key Defender,20251304,0,3.6,9.5,50,52,0.01,0,93,9,3,12,66.7,283,2,5,2,5,2,4,0,0,7,2,1,0,0,0,0,1,0,3,0
13,Shannon Neale,Geelong,Key Forward,20251304,0,3.4,6.9,25,21,0.0,0,25,0,3,3,100.0,-12,0,2,1,1,1,1,22,1,0,0,0,0,0,0,0,0,3,4,2
13,Ted Clohesy,Geelong,Mid-Forward,20251304,0,2.5,7.08,71,83,0.02,0,69,10,5,15,53.3,238,3,7,5,2,1,1,50,4,3,0,0,1,0,0,0,1,8,23,0
13,Oisin Mullin,Geelong,Gen. Defender,20251304,0,2.3,5.31,37,36,0.0,0,79,4,4,8,62.5,111,0,4,4,2,2,2,33,2,1,0,0,0,0,0,0,0,4,14,0
13,Jack Martin,Geelong,Gen. Forward,20251304,0,-1.8,6.51,33,53,0.0,0,57,10,2,12,100.0,106,0,2,1,2,1,3,17,0,7,1,0,0,0,0,0,1,0,5,0
13,Jeremy Cameron,Geelong,Key Forward,20251304,0,-4.4,11.38,28,36,0.0,0,96,6,0,6,66.7,153,2,2,1,2,1,0,0,0,3,0,0,2,0,1,1,2,4,7,0
14,Max Holmes,Geelong,Midfielder,20251404,10,36.5,14.13,155,131,2.22,43,82,25,11,36,80.6,871,10,13,13,6,6,7,86,8,4,1,0,2,1,0,1,7,4,21,0
14,Bailey Smith,Geelong,Midfielder,20251404,7,17.5,12.95,114,136,1.67,23,76,28,13,41,58.5,765,9,10,7,2,2,1,80,6,7,0,0,0,0,0,2,9,2,17,0
14,Zach Guthrie,Geelong,Gen. Defender,20251404,2,16.8,7.96,94,81,0.01,0,82,8,12,20,90.0,203,2,9,8,6,5,7,0,2,8,2,0,0,0,0,0,4,2,17,0
14,Brad Close,Geelong,Gen. Forward,20251404,0,16.1,8.58,72,60,0.0,0,88,8,4,12,83.3,211,5,4,1,3,1,3,0,2,4,0,1,1,1,0,2,6,3,22,0
14,Patrick Dangerfield,Geelong,Gen. Forward,20251404,1,15.5,11.67,83,57,0.0,0,73,7,4,11,90.9,219,3,4,2,4,2,1,0,0,3,1,1,3,2,1,5,10,2,7,0
14,Mark Blicavs,Geelong,Ruck,20251404,0,14.1,10.42,84,71,0.0,0,79,9,8,17,76.5,141,1,11,5,10,4,10,3,0,5,2,2,0,0,0,0,5,1,8,5
14,Gryan Miers,Geelong,Gen. Forward,20251404,0,13.4,10.23,100,112,0.01,0,86,17,8,25,72.0,398,7,5,5,5,5,4,0,0,6,0,0,2,1,1,2,7,5,20,0
14,Tom Atkins,Geelong,Midfielder,20251404,0,13.2,11.36,83,84,0.0,0,67,5,13,18,88.9,84,1,11,7,2,1,2,60,7,2,0,0,0,0,0,0,6,9,29,0
14,Jeremy Cameron,Geelong,Key Forward,20251404,7,11.9,10.75,116,98,2.01,33,94,13,1,14,71.4,289,1,4,1,4,1,0,0,0,6,0,0,8,6,1,1,10,0,4,0
14,Oliver Dempsey,Geelong,Midfielder,20251404,0,11.5,10.95,72,76,0.0,0,92,9,8,17,70.6,315,3,5,3,5,3,3,0,0,6,1,1,3,2,1,1,7,1,11,0
14,Shaun Mannagh,Geelong,Gen. Forward,20251404,0,11.4,12.82,65,81,0.01,0,87,11,3,14,42.9,321,2,7,5,3,3,1,0,1,3,0,0,4,3,1,0,5,5,30,0
