Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
24,Darcy Gardiner,Brisbane,5.0,3.0,2.0,0.6,0.4,2.0,0.0,0.0,Key Defender
24,Darcy Wilmot,Brisbane,27.0,17.0,10.0,0.63,0.37,7.0,0.0,2.0,Gen. Defender
24,Dayne Zorko,Brisbane,22.0,18.0,4.0,0.82,0.18,4.0,0.0,1.0,Gen. Defender
24,Harris Andrews,Brisbane,18.0,14.0,4.0,0.78,0.22,10.0,0.0,6.0,Key Defender
24,Hugh McCluggage,Brisbane,32.0,16.0,16.0,0.5,0.5,7.0,2.0,4.0,Midfielder
24,James Tunstill,Brisbane,,,,,,,,,Midfielder
24,Jaspa Fletcher,Brisbane,22.0,13.0,9.0,0.59,0.41,4.0,1.0,1.0,Gen. Defender
24,Josh Dunkley,Brisbane,33.0,12.0,21.0,0.36,0.64,9.0,0.0,8.0,Midfielder
24,Kai Lohmann,Brisbane,10.0,4.0,6.0,0.4,0.6,2.0,2.0,2.0,Gen. Forward
24,Levi Ashcroft,Brisbane,19.0,11.0,8.0,0.58,0.42,4.0,0.0,2.0,Midfielder
24,Logan Morris,Brisbane,6.0,4.0,2.0,0.67,0.33,1.0,1.0,0.0,Key Forward
24,Ryan Lester,Brisbane,17.0,13.0,4.0,0.76,0.24,13.0,0.0,3.0,Gen. Defender
24,Sam Day,Brisbane,8.0,6.0,2.0,0.75,0.25,2.0,0.0,2.0,Key Forward
24,Sam Marshall,Brisbane,23.0,13.0,10.0,0.57,0.43,5.0,0.0,0.0,Midfielder
24,Ty Gallop,Brisbane,5.0,1.0,4.0,0.2,0.8,1.0,0.0,4.0,Key Forward
24,Will Ashcroft,Brisbane,28.0,13.0,15.0,0.46,0.54,7.0,0.0,3.0,Midfielder
24,Zac Bailey,Brisbane,25.0,15.0,10.0,0.6,0.4,7.0,0.0,3.0,Mid-Forward
